,team,season,travel_OPS+,no_travel_OPS+,team_OPS+,gap_OPS+,no_gap_OPS+,tz_OPS+,no_tz_OPS+,team_home_OPS+,team_away_OPS+
531,PIT,2022,94.53564103310774,83.92422514446535,86.07108433458622,90.14159108874674,96.91713071684332,76.57547342878685,86.75511302977523,90.84569157872073,81.33508577436652
532,PIT,2023,117.98536616842368,84.80446448634234,92.00297915765461,129.85378728633793,109.47570362397387,111.7055048980101,90.41078439479415,92.0532308724398,91.95508122867587
533,SDN,2000,92.8053248988129,87.5283541472646,88.71191326817028,100.12126405722314,88.58913462104208,77.27720191138441,89.74693147249243,85.19279663472487,92.07564602041252
534,SDN,2001,82.27456133190626,95.77978696817955,92.71394082007272,92.31704672818313,77.58352466535727,115.80350452433024,90.33742123132731,81.58032979598171,103.00792329973501
535,SDN,2002,102.81073195404717,84.93253784377455,88.98792998064002,93.22397864852778,108.78400961472119,112.8654224460289,87.24336732560158,93.72662718411289,84.35241286357007
536,SDN,2003,95.47202521225783,90.6447666784092,91.71128819298563,98.97668820430906,94.31794399553328,91.48825314759141,91.74594141398491,90.0727192554025,93.30585132971738
537,SDN,2004,92.25048956441037,100.54953019770787,98.77185147673218,86.10469250353367,95.73804724410854,135.24277008728393,95.12328087378062,90.31713306910984,106.65464066241243
538,SDN,2005,99.10003644118461,89.98706635649332,91.80666138968085,105.50729731723068,97.48975073587877,95.96337365050651,91.50159891316987,88.69147639693318,94.70975276462279
539,SDN,2006,95.29821472388471,94.5629880517994,94.71407115652978,97.68535323344962,93.70594240558698,82.2951186576756,95.84500793048383,84.56583709313455,104.25466404452423
540,SDN,2007,103.28186888286761,90.33375759249896,93.11333656655955,101.35680284087209,104.99258868285692,107.62698291805322,91.60482147230047,82.6107565462284,102.68305902617247
541,SDN,2008,100.1780483506269,86.44228947310415,89.38002165750044,100.52628182126537,99.84574408606801,112.17252292847118,86.7335701779167,84.00429935609066,94.58960684584237
542,SDN,2009,91.56053558841668,85.3819259655445,86.74618322443135,86.473148767115,94.31985414478086,88.89242622200473,86.42601175204341,74.209061934785,98.74321946644011
543,SDN,2010,92.22983133715582,86.5542820446137,87.77286971425396,84.60261173471248,99.11291839765484,120.18264235063087,85.75102391434287,85.11052340198731,90.32576966760337
544,SDN,2011,76.5131658510685,85.00127765248813,83.1628192816186,89.40695462863634,70.06776434544592,78.96069256122232,83.51590820628878,78.01623543520245,88.0032743798949
545,SDN,2012,99.80617119518169,90.58231078686796,92.50900954296249,99.69213900708706,99.89850064832402,107.34802832743422,91.08342273471908,88.60625270362279,96.24186403590329
546,SDN,2013,83.31335206920136,95.65262173568053,92.59637583989398,107.1553549669439,74.24835578071243,66.06221423378082,95.12255328207885,89.98912542286868,95.09193458304419
547,SDN,2014,74.54027195752163,80.84419515507932,79.54897149110911,85.011258521596,66.8002923809338,71.05796447435706,80.61533635201927,83.88802968874802,75.34876315579464
548,SDN,2015,81.56957371694106,92.05096699308358,89.52846711633222,81.91008723561795,81.44427238314384,103.3364297769566,88.42292396247038,94.79579430915884,84.52902796019943
549,SDN,2016,107.5605735441468,80.92093325386047,86.11841819441133,133.21768362283692,92.98413351416983,98.42979906878013,85.13381078128211,90.7717447395074,81.4960210381162
550,SDN,2017,89.65962853415479,84.22990163292594,85.51316294212661,65.70331134113042,99.53772367500319,109.36739556052974,83.06671456965182,87.3078298699031,83.84190483325655
551,SDN,2018,76.91539782662917,91.65885063906049,88.53357559862474,62.090583136487474,92.49130593225796,82.40191061871434,89.16494987032047,90.31095229236487,86.75795810319578
